id_utilizador,local_id,rating
359890,4b9f503af964a5201b1c37e3,10
1016666,4b9f503af964a5201b1c37e3,10
1116825,4b9f503af964a5201b1c37e3,10
162432,4b9f503af964a5201b1c37e3,10
193432,4b9f503af964a5201b1c37e3,10
366224,4b9f503af964a5201b1c37e3,5
124696,4b9f503af964a5201b1c37e3,10
8955,4b9f503af964a5201b1c37e3,10
315013,4b9f503af964a5201b1c37e3,10
964109,4b9f745ff964a520b22337e3,10
95472,4b9f745ff964a520b22337e3,10
1696261,4b9f745ff964a520b22337e3,10
2054091,4b9f745ff964a520b22337e3,10
223513,4b9f745ff964a520b22337e3,10
106191,4b9f745ff964a520b22337e3,5
256852,4b9f745ff964a520b22337e3,10
198600,4b9f745ff964a520b22337e3,10
2002062,4b9f745ff964a520b22337e3,10
230908,4b9f745ff964a520b22337e3,10
1765442,4b9f745ff964a520b22337e3,10
815467,4b9f745ff964a520b22337e3,10
229509,4ba11933f964a520899737e3,5
733899,4ba11933f964a520899737e3,10
1453321,4ba11933f964a520899737e3,10
1344007,4ba11933f964a520899737e3,10
316665,4ba11933f964a520899737e3,10
223659,4ba11933f964a520899737e3,10
719142,4ba11933f964a520899737e3,10
4966,4ba11933f964a520899737e3,2
936173,4ba11933f964a520899737e3,5
762741,4ba11933f964a520899737e3,10
1924258,4ba11933f964a520899737e3,10
2633974,4ba11933f964a520899737e3,10
772807,4ba38b68f964a5200c4638e3,10
811851,4ba38b68f964a5200c4638e3,10
2066992,4ba38b68f964a5200c4638e3,10
2043480,4ba38b68f964a5200c4638e3,10
71037,4ba54380f964a52067f338e3,10
55131,4ba54380f964a52067f338e3,10
183539,4ba54380f964a52067f338e3,10
487391,4ba54380f964a52067f338e3,2
1511148,4ba54380f964a52067f338e3,10
1111194,4ba54380f964a52067f338e3,10
58321,4ba54380f964a52067f338e3,10
179367,4ba54380f964a52067f338e3,10
145875,4ba54380f964a52067f338e3,2
1760538,4ba54380f964a52067f338e3,10
1577971,4ba54380f964a52067f338e3,10
1507869,4ba54380f964a52067f338e3,10
688910,4ba54380f964a52067f338e3,10
1035276,4ba54380f964a52067f338e3,10
266436,4ba54380f964a52067f338e3,10
547752,4ba54380f964a52067f338e3,10
2394009,4ba54380f964a52067f338e3,10
1019585,4ba54380f964a52067f338e3,10
1290982,4ba54380f964a52067f338e3,10
640325,4ba54380f964a52067f338e3,10
1725663,4ba54380f964a52067f338e3,10
1283545,4ba54380f964a52067f338e3,10
2511,4ba54380f964a52067f338e3,10
79537,4ba54380f964a52067f338e3,10
147101,4ba54380f964a52067f338e3,10
303123,4ba54380f964a52067f338e3,1
473641,4ba54380f964a52067f338e3,3
2714154,4ba55e6af964a520f8ff38e3,10
868547,4bae61fbf964a5200eab3be3,10
64823,4bae61fbf964a5200eab3be3,4
421656,4bae61fbf964a5200eab3be3,3
1345815,4bae61fbf964a5200eab3be3,10
1356313,4bae61fbf964a5200eab3be3,10
942355,4bae61fbf964a5200eab3be3,10
560786,4bae61fbf964a5200eab3be3,10
1366975,4bae61fbf964a5200eab3be3,10
641883,4bae61fbf964a5200eab3be3,10
1157271,4bae61fbf964a5200eab3be3,10
793281,4bae61fbf964a5200eab3be3,10
2105866,4bae61fbf964a5200eab3be3,10
550784,4bae61fbf964a5200eab3be3,10
250235,4bae61fbf964a5200eab3be3,10
845316,4bae61fbf964a5200eab3be3,10
1534769,4bae61fbf964a5200eab3be3,10
1559532,4bae61fbf964a5200eab3be3,10
2321788,4bae61fbf964a5200eab3be3,10
101236,4bae61fbf964a5200eab3be3,10
139903,4bae61fbf964a5200eab3be3,3
703059,4bae61fbf964a5200eab3be3,10
1748110,4bae61fbf964a5200eab3be3,10
772807,4bae61fbf964a5200eab3be3,10
1911171,4bae61fbf964a5200eab3be3,10
1538793,4bae61fbf964a5200eab3be3,5
1196069,4bae61fbf964a5200eab3be3,3
714623,4bae61fbf964a5200eab3be3,10
239585,4bae61fbf964a5200eab3be3,10
197955,4bae61fbf964a5200eab3be3,10
165209,4bae61fbf964a5200eab3be3,10
166861,4bae61fbf964a5200eab3be3,10
353402,4bae61fbf964a5200eab3be3,8
1352127,4bae61fbf964a5200eab3be3,10
1975995,4bae61fbf964a5200eab3be3,10
378874,4bae61fbf964a5200eab3be3,10
238415,4bae61fbf964a5200eab3be3,10
1953630,4bae61fbf964a5200eab3be3,9
490606,4bae61fbf964a5200eab3be3,10
200579,4bae61fbf964a5200eab3be3,7
178313,4bae61fbf964a5200eab3be3,10
432116,4bae61fbf964a5200eab3be3,10
1349997,4bae61fbf964a5200eab3be3,10
2109434,4bae61fbf964a5200eab3be3,2
102104,4bae61fbf964a5200eab3be3,10
114304,4bae61fbf964a5200eab3be3,1
508078,4bae61fbf964a5200eab3be3,10
521304,4bae61fbf964a5200eab3be3,10
933703,4bae61fbf964a5200eab3be3,10
147061,4bae61fbf964a5200eab3be3,5
1557835,4bae61fbf964a5200eab3be3,10
154414,4bae61fbf964a5200eab3be3,2
1780953,4bae61fbf964a5200eab3be3,10
838260,4bae61fbf964a5200eab3be3,10
2028795,4bae61fbf964a5200eab3be3,10
1354379,4bae61fbf964a5200eab3be3,3
1595036,4bae61fbf964a5200eab3be3,10
91389,4bae61fbf964a5200eab3be3,10
252448,4bae61fbf964a5200eab3be3,10
168130,4bae61fbf964a5200eab3be3,10
514507,4bae61fbf964a5200eab3be3,10
1377817,4bae61fbf964a5200eab3be3,10
228442,4bae61fbf964a5200eab3be3,10
210085,4bae61fbf964a5200eab3be3,5
201205,4bae61fbf964a5200eab3be3,9
900181,4bae61fbf964a5200eab3be3,10
242836,4bae61fbf964a5200eab3be3,10
2383937,4bae61fbf964a5200eab3be3,10
151221,4bae61fbf964a5200eab3be3,3
859341,4bae61fbf964a5200eab3be3,10
364146,4bae61fbf964a5200eab3be3,10
891155,4bae61fbf964a5200eab3be3,5
1014408,4bae61fbf964a5200eab3be3,10
161550,4bae61fbf964a5200eab3be3,9
1840313,4bae61fbf964a5200eab3be3,5
1195400,4bae61fbf964a5200eab3be3,10
626173,4bae61fbf964a5200eab3be3,9
165644,4bae61fbf964a5200eab3be3,10
1570304,4bae61fbf964a5200eab3be3,10
113840,4bae61fbf964a5200eab3be3,3
2154329,4bae61fbf964a5200eab3be3,9
515727,4bae61fbf964a5200eab3be3,10
160236,4bae61fbf964a5200eab3be3,10
798028,4bae61fbf964a5200eab3be3,10
145582,4bae61fbf964a5200eab3be3,10
1289377,4bae61fbf964a5200eab3be3,10
1310855,4bae61fbf964a5200eab3be3,10
56822,4bae61fbf964a5200eab3be3,10
77657,4bae61fbf964a5200eab3be3,10
564298,4bae61fbf964a5200eab3be3,10
305628,4bae61fbf964a5200eab3be3,7
1644287,4bae61fbf964a5200eab3be3,8
113281,4bae61fbf964a5200eab3be3,9
325023,4bae61fbf964a5200eab3be3,10
154302,4bae61fbf964a5200eab3be3,10
602105,4bae61fbf964a5200eab3be3,10
2076667,4bae61fbf964a5200eab3be3,4
2242730,4bae61fbf964a5200eab3be3,10
286721,4bae61fbf964a5200eab3be3,10
2155308,4bae61fbf964a5200eab3be3,10
1753630,4bae61fbf964a5200eab3be3,10
2533392,4bae61fbf964a5200eab3be3,10
542708,4bae61fbf964a5200eab3be3,10
1385942,4bae61fbf964a5200eab3be3,7
191582,4bae61fbf964a5200eab3be3,3
168189,4bae61fbf964a5200eab3be3,10
2118061,4bae61fbf964a5200eab3be3,1
157208,4bae61fbf964a5200eab3be3,1
1343056,4bae61fbf964a5200eab3be3,10
1145722,4bae61fbf964a5200eab3be3,10
220422,4bae61fbf964a5200eab3be3,10
695782,4bae61fbf964a5200eab3be3,10
1284699,4bae61fbf964a5200eab3be3,10
228422,4bae61fbf964a5200eab3be3,3
326248,4bae61fbf964a5200eab3be3,10
1732514,4bae61fbf964a5200eab3be3,10
2167537,4bae61fbf964a5200eab3be3,10
2484041,4bae61fbf964a5200eab3be3,10
2627279,4bae61fbf964a5200eab3be3,10
154496,4bae61fbf964a5200eab3be3,10
240478,4bae61fbf964a5200eab3be3,10
56019,4bae61fbf964a5200eab3be3,5
1792258,4bae61fbf964a5200eab3be3,10
2132574,4bae61fbf964a5200eab3be3,10
618940,4bae61fbf964a5200eab3be3,7
2243562,4bae61fbf964a5200eab3be3,10
2038265,4bae61fbf964a5200eab3be3,10
2428847,4bae61fbf964a5200eab3be3,3
53285,4bae61fbf964a5200eab3be3,4
624321,4bae61fbf964a5200eab3be3,10
1625567,4bae61fbf964a5200eab3be3,10
361588,4bae61fbf964a5200eab3be3,10
436169,4bae61fbf964a5200eab3be3,10
1949940,4bae61fbf964a5200eab3be3,10
684047,4bae61fbf964a5200eab3be3,10
1371215,4bae61fbf964a5200eab3be3,10
2281339,4bae61fbf964a5200eab3be3,10
144545,4bae61fbf964a5200eab3be3,10
1187643,4bae61fbf964a5200eab3be3,10
302238,4bae61fbf964a5200eab3be3,7
1325629,4bae61fbf964a5200eab3be3,1
2024002,4bae61fbf964a5200eab3be3,10
1749288,4bae61fbf964a5200eab3be3,10
1581487,4bae61fbf964a5200eab3be3,1
157142,4bae61fbf964a5200eab3be3,10
221857,4bae61fbf964a5200eab3be3,10
878663,4bae61fbf964a5200eab3be3,10
2064275,4bae61fbf964a5200eab3be3,10
803453,4bae61fbf964a5200eab3be3,10
769431,4bae61fbf964a5200eab3be3,10
584579,4bae61fbf964a5200eab3be3,10
247019,4bae61fbf964a5200eab3be3,10
1858319,4bae61fbf964a5200eab3be3,10
2423916,4bae61fbf964a5200eab3be3,10
536213,4bae61fbf964a5200eab3be3,10
1118170,4bae61fbf964a5200eab3be3,10
1167407,4bae61fbf964a5200eab3be3,10
1506892,4bae61fbf964a5200eab3be3,10
281850,4bae61fbf964a5200eab3be3,10
787714,4bae61fbf964a5200eab3be3,10
1428931,4bae61fbf964a5200eab3be3,10
266323,4bae61fbf964a5200eab3be3,10
2271572,4bae61fbf964a5200eab3be3,10
635525,4bae61fbf964a5200eab3be3,10
1436042,4bae61fbf964a5200eab3be3,10
369718,4bae61fbf964a5200eab3be3,10
1865859,4bae61fbf964a5200eab3be3,10
688325,4bae61fbf964a5200eab3be3,10
201330,4bae61fbf964a5200eab3be3,10
850409,4bae61fbf964a5200eab3be3,10
1349540,4bae61fbf964a5200eab3be3,10
770757,4bae61fbf964a5200eab3be3,10
516393,4bae61fbf964a5200eab3be3,10
330945,4bae61fbf964a5200eab3be3,10
1012249,4bae61fbf964a5200eab3be3,10
375912,4bae61fbf964a5200eab3be3,10
597374,4bae61fbf964a5200eab3be3,10
1141541,4bae61fbf964a5200eab3be3,8
451356,4bae61fbf964a5200eab3be3,5
2244328,4bae61fbf964a5200eab3be3,5
1240111,4bae61fbf964a5200eab3be3,5
30351,4bae61fbf964a5200eab3be3,10
1588460,4bae61fbf964a5200eab3be3,10
1761599,4bae61fbf964a5200eab3be3,10
52040,4bae61fbf964a5200eab3be3,10
365558,4bae61fbf964a5200eab3be3,10
616512,4bae61fbf964a5200eab3be3,3
2172104,4bae61fbf964a5200eab3be3,10
883168,4bae61fbf964a5200eab3be3,3
2352912,4bae61fbf964a5200eab3be3,10
34704,4bae61fbf964a5200eab3be3,10
2317475,4bae61fbf964a5200eab3be3,4
1783250,4bae61fbf964a5200eab3be3,10
2478522,4bae61fbf964a5200eab3be3,10
404336,4bae61fbf964a5200eab3be3,10
1504022,4bae61fbf964a5200eab3be3,10
224938,4bae61fbf964a5200eab3be3,3
539975,4bae61fbf964a5200eab3be3,10
138591,4bae61fbf964a5200eab3be3,1
2539,4bae61fbf964a5200eab3be3,5
579517,4bae61fbf964a5200eab3be3,10
1942257,4bae61fbf964a5200eab3be3,5
217319,4bae61fbf964a5200eab3be3,10
863614,4bae61fbf964a5200eab3be3,2
1179266,4bae61fbf964a5200eab3be3,10
2530053,4bae61fbf964a5200eab3be3,10
195766,4bae61fbf964a5200eab3be3,5
2503025,4bae61fbf964a5200eab3be3,10
1566691,4bae61fbf964a5200eab3be3,10
1636779,4bae61fbf964a5200eab3be3,3
245828,4bae61fbf964a5200eab3be3,10
56549,4bae61fbf964a5200eab3be3,10
626261,4bae61fbf964a5200eab3be3,10
467941,4baf659cf964a520c2fc3be3,10
2056911,4bc0ba6f74a9a5934a88d0f6,10
2139753,4bc0ba6f74a9a5934a88d0f6,10
1325629,4bc0ba6f74a9a5934a88d0f6,2
341030,4bc0ba6f74a9a5934a88d0f6,10
221856,4bc0ba6f74a9a5934a88d0f6,10
150282,4bc0ba6f74a9a5934a88d0f6,10
163675,4bc330f974a9a5936427d4f6,10
947230,4bc330f974a9a5936427d4f6,5
597612,4bc330f974a9a5936427d4f6,10
1291364,4bc330f974a9a5936427d4f6,10
48131,4bc330f974a9a5936427d4f6,10
16604,4bc330f974a9a5936427d4f6,10
1417003,4bc34d7c74a9a5933753d4f6,8
170544,4bc34d7c74a9a5933753d4f6,10
231363,4bc34d7c74a9a5933753d4f6,10
51303,4bc34d7c74a9a5933753d4f6,5
1635869,4bc34d7c74a9a5933753d4f6,10
36257,4bc34d7c74a9a5933753d4f6,5
75041,4bc34d7c74a9a5933753d4f6,10
18819,4bc34d7c74a9a5933753d4f6,10
1509418,4bc34d7c74a9a5933753d4f6,10
1374824,4bc34d7c74a9a5933753d4f6,10
174850,4bc34d7c74a9a5933753d4f6,10
358441,4bc34d7c74a9a5933753d4f6,5
417269,4bc34d7c74a9a5933753d4f6,10
266922,4bc34d7c74a9a5933753d4f6,10
623563,4bc34d7c74a9a5933753d4f6,10
851942,4bc8cd56762beee17f883d38,10
772671,4bc8cd6b762beee1ad883d38,2
1060756,4bc8cd6b762beee1ad883d38,10
1588782,4bc8cd6b762beee1ad883d38,1
611540,4bc8cd6b762beee1ad883d38,5
2095872,4bc8cd6b762beee1ad883d38,10
2521340,4bc8cd6b762beee1ad883d38,10
164641,4bc8cd91762beee1f6883d38,10
70663,4bcc5b38aeaaeee14fec3d6d,10
1720795,4bcc5b38aeaaeee14fec3d6d,10
497421,4bcc5b38aeaaeee14fec3d6d,6
677188,4bcc5b65aeaaeee198ec3d6d,10
421909,4bcc5b65aeaaeee198ec3d6d,10
145875,4bcc5b65aeaaeee198ec3d6d,1
753011,4bcc5b65aeaaeee198ec3d6d,10
1507650,4bcc5b65aeaaeee198ec3d6d,10
256514,4bcc5b69aeaaeee19cec3d6d,3
138198,4bcc5b69aeaaeee19cec3d6d,1
442314,4bcc5b69aeaaeee19cec3d6d,10
1063354,4bcc5b69aeaaeee19cec3d6d,10
1978113,4bcd6d6f937ca593d0bfac92,5
1558467,4bcd6d6f937ca593d0bfac92,10
2086674,4bcd6d6f937ca593d0bfac92,5
1490367,4bcd6d6f937ca593d0bfac92,2
32690,4bcd6d6f937ca593d0bfac92,10
1621944,4bcd6d6f937ca593d0bfac92,10
993233,4bcd6d6f937ca593d0bfac92,10
215974,4bcd6d6f937ca593d0bfac92,5
669574,4bcd6d6f937ca593d0bfac92,10
320855,4bcd8ef0fb84c9b6ca22223e,10
1513150,4bcf62780ffdce724b6bb2c0,10
179533,4bcf69a70ffdce72a472b2c0,10
408121,4bcf69a70ffdce72a472b2c0,5
2366550,4bd0a93a1f89ce721dc467ea,10
502280,4bd0f99420cd996000992e9e,3
2215966,4bd0f99420cd996000992e9e,10
169655,4bd0f99420cd996000992e9e,5
194164,4bd0f99420cd996000992e9e,3
2680932,4bd0f99420cd996000992e9e,10
2123006,4bd1c67441b9ef3b1f87fce5,5
384426,4bd1c9d15e0cce72fffca184,10
516418,4bd1c9d15e0cce72fffca184,10
915904,4bd4238f41b9ef3b1b8001e6,10
167611,4bd4238f41b9ef3b1b8001e6,3
1113169,4bd4238f41b9ef3b1b8001e6,10
1625569,4bd4238f41b9ef3b1b8001e6,10
261760,4bd4238f41b9ef3b1b8001e6,10
1708411,4bd4238f41b9ef3b1b8001e6,10
609181,4bd4238f41b9ef3b1b8001e6,10
2064638,4bd4238f41b9ef3b1b8001e6,10
542708,4bd4238f41b9ef3b1b8001e6,2
2469373,4bd4238f41b9ef3b1b8001e6,10
151298,4bd5b3be9649ce72058a511d,10
180064,4bd5b3be9649ce72058a511d,1
408121,4bd5b3be9649ce72058a511d,5
46438,4bd6ea1e1728986e582db735,10
221727,4bd6ea1e1728986e582db735,5
197760,4bd6ea1e1728986e582db735,10
112352,4bd73ef4304fce72d74233ab,3
198843,4bd73ef4304fce72d74233ab,10
100332,4bd73ef4304fce72d74233ab,10
796756,4bd73ef4304fce72d74233ab,10
1566769,4bd73ef4304fce72d74233ab,5
2118688,4bd73ef4304fce72d74233ab,10
629097,4bd73ef4304fce72d74233ab,10
52072,4bd73ef4304fce72d74233ab,5
411126,4bd73ef4304fce72d74233ab,10
597399,4bd73ef4304fce72d74233ab,10
104215,4bd73ef4304fce72d74233ab,10
10020,4bd7a7eb304fce7250d533ab,5
180064,4bd7a7eb304fce7250d533ab,3
904,4bd7a7eb304fce7250d533ab,1
114822,4bd846cce914a593d7cb52fa,10
121179,4bd846cce914a593d7cb52fa,10
38541,4bd88cd42ecdce723ed1d0f2,5
648042,4bdb2febc79cc9281c8c81e9,10
564295,4bdb2febc79cc9281c8c81e9,10
375192,4bdb2febc79cc9281c8c81e9,10
1392136,4bdb2febc79cc9281c8c81e9,10
421656,4bdd844a4ffaa593bd926ff7,3
273577,4bdd844a4ffaa593bd926ff7,10
1633240,4bdd844a4ffaa593bd926ff7,10
230101,4bdd844a4ffaa593bd926ff7,10
651116,4bdd844a4ffaa593bd926ff7,10
139903,4bdd844a4ffaa593bd926ff7,3
446297,4bdd844a4ffaa593bd926ff7,10
191555,4bdd844a4ffaa593bd926ff7,10
258127,4bdd844a4ffaa593bd926ff7,10
758502,4bdd844a4ffaa593bd926ff7,10
404716,4bdd844a4ffaa593bd926ff7,10
1660263,4bdd844a4ffaa593bd926ff7,10
212047,4bdd844a4ffaa593bd926ff7,8
881353,4bdd844a4ffaa593bd926ff7,7
1991972,4bdd844a4ffaa593bd926ff7,8
1504844,4bdd844a4ffaa593bd926ff7,10
97015,4bdd844a4ffaa593bd926ff7,10
168776,4bdd844a4ffaa593bd926ff7,10
72868,4bdd844a4ffaa593bd926ff7,5
251476,4bdd844a4ffaa593bd926ff7,10
1840313,4bdd844a4ffaa593bd926ff7,5
441359,4bdd844a4ffaa593bd926ff7,10
701567,4bdd844a4ffaa593bd926ff7,10
968045,4bdd844a4ffaa593bd926ff7,10
774588,4bdd844a4ffaa593bd926ff7,10
169709,4bdd844a4ffaa593bd926ff7,10
973951,4bdd844a4ffaa593bd926ff7,10
254966,4bdd844a4ffaa593bd926ff7,6
748121,4bdd844a4ffaa593bd926ff7,3
1094058,4bdd844a4ffaa593bd926ff7,10
311787,4bdd844a4ffaa593bd926ff7,10
1699093,4bdd844a4ffaa593bd926ff7,8
345514,4bdd844a4ffaa593bd926ff7,10
1233638,4bdd844a4ffaa593bd926ff7,10
176981,4bdd844a4ffaa593bd926ff7,10
38544,4bdd844a4ffaa593bd926ff7,5
251602,4bdd844a4ffaa593bd926ff7,3
114304,4bdd844a4ffaa593bd926ff7,3
113840,4bdd844a4ffaa593bd926ff7,3
480523,4bdd844a4ffaa593bd926ff7,10
90644,4bdd844a4ffaa593bd926ff7,10
350578,4bdd844a4ffaa593bd926ff7,10
2317302,4bdd844a4ffaa593bd926ff7,10
113015,4bdd844a4ffaa593bd926ff7,10
87965,4bdd844a4ffaa593bd926ff7,10
612061,4bdd844a4ffaa593bd926ff7,5
1342064,4bdd844a4ffaa593bd926ff7,10
2164448,4bdd844a4ffaa593bd926ff7,10
2009920,4bdd844a4ffaa593bd926ff7,10
316665,4bdd844a4ffaa593bd926ff7,10
1512709,4bdd844a4ffaa593bd926ff7,10
519208,4bdd844a4ffaa593bd926ff7,10
2008221,4bdd844a4ffaa593bd926ff7,10
1135221,4bdd844a4ffaa593bd926ff7,10
1459715,4bdd844a4ffaa593bd926ff7,10
461555,4bdd844a4ffaa593bd926ff7,10
1995880,4bdd844a4ffaa593bd926ff7,10
1197269,4bdd844a4ffaa593bd926ff7,10
306613,4bdd844a4ffaa593bd926ff7,10
2251861,4bdd844a4ffaa593bd926ff7,10
177501,4bdd844a4ffaa593bd926ff7,10
1049225,4bdd844a4ffaa593bd926ff7,10
1385942,4bdd844a4ffaa593bd926ff7,3
640916,4bdd844a4ffaa593bd926ff7,10
224938,4bdd844a4ffaa593bd926ff7,3
302238,4bdd844a4ffaa593bd926ff7,3
419939,4bdd844a4ffaa593bd926ff7,10
660700,4bdd844a4ffaa593bd926ff7,10
1802902,4bdd844a4ffaa593bd926ff7,10
419297,4bdd844a4ffaa593bd926ff7,10
983912,4bdd844a4ffaa593bd926ff7,10
1826019,4bdd844a4ffaa593bd926ff7,10
1793337,4bdd844a4ffaa593bd926ff7,10
597612,4bdd844a4ffaa593bd926ff7,10
151617,4bdd844a4ffaa593bd926ff7,10
157532,4bdd844a4ffaa593bd926ff7,10
1240111,4bdd844a4ffaa593bd926ff7,5
2517810,4bdd844a4ffaa593bd926ff7,10
332707,4bdd844a4ffaa593bd926ff7,10
1066301,4bdd844a4ffaa593bd926ff7,10
1141541,4bdd844a4ffaa593bd926ff7,3
398143,4bdd844a4ffaa593bd926ff7,10
138589,4bdd844a4ffaa593bd926ff7,10
2141786,4bdd844a4ffaa593bd926ff7,3
1180396,4bdd844a4ffaa593bd926ff7,10
519632,4bdd844a4ffaa593bd926ff7,10
1322073,4bdd844a4ffaa593bd926ff7,10
1193239,4bdd844a4ffaa593bd926ff7,10
230685,4bdd844a4ffaa593bd926ff7,10
2704769,4bdd844a4ffaa593bd926ff7,10
1493572,4bdd844a4ffaa593bd926ff7,10
693251,4bdd844a4ffaa593bd926ff7,10
237213,4bdd844a4ffaa593bd926ff7,10
621180,4bdd844a4ffaa593bd926ff7,10
1649985,4bdd844a4ffaa593bd926ff7,10
843003,4bdd844a4ffaa593bd926ff7,10
1151802,4bdd844a4ffaa593bd926ff7,10
1133261,4be461a878e89521c08f64ce,10
1796623,4be461a878e89521c08f64ce,3
456138,4be461a878e89521c08f64ce,10
411593,4c7019489375a09392e60537,10
837986,4c7019489375a09392e60537,10
106325,4c7019489375a09392e60537,10
319158,4c7019489375a09392e60537,10
1325629,4c72cb00d944224b8aa60d29,0
2428847,4c72cb00d944224b8aa60d29,0
305628,4c72cb00d944224b8aa60d29,1
53422,4c7fc98f0f13a14349816a0d,7
151352,4c83a5c1d4e23704a7677288,1
177945,4c8e9d47daa93704cf134eb1,8
883168,4c8e9d47daa93704cf134eb1,10
2688888,4c8e9d47daa93704cf134eb1,10
222971,4c9276a79199bfb7b5bf14df,10
441985,4c9276a79199bfb7b5bf14df,10
395982,4c9276a79199bfb7b5bf14df,10
883168,4c95dc5572dd224bb784a791,10
1677221,4c9a2cae78fc236ab92f3397,10
873912,4c9a2cae78fc236ab92f3397,10
788965,4c9a2cae78fc236ab92f3397,10
227479,4c9a2cae78fc236ab92f3397,10
969542,4c9a2cae78fc236ab92f3397,7
1340197,4c9a2cae78fc236ab92f3397,10
168279,4c9a2cae78fc236ab92f3397,10
112352,4ca1c73b3244b21a45f93d03,7
5373,4ca1c73b3244b21a45f93d03,10
1271667,4ca1c73b3244b21a45f93d03,10
428089,4cab792a2776b60cd3644c0d,10
426121,4cab792a2776b60cd3644c0d,10
467191,4cab792a2776b60cd3644c0d,10
2306814,4cadb3c12a55224b80247069,2
4966,4cadb3c12a55224b80247069,2
25122,4cadb3c12a55224b80247069,7
151330,4cadb3c12a55224b80247069,10
212952,4cadb3c12a55224b80247069,10
93244,4cadb3c12a55224b80247069,10
903435,4cadb3c12a55224b80247069,10
939623,4cadb3c12a55224b80247069,10
1006732,4cadb3c12a55224b80247069,10
210235,4cb62ce886e09eb065a762e2,5
151557,4cbc53757a5d9eb0d85a31e9,5
5022,4cbc53757a5d9eb0d85a31e9,10
161795,4cbc54f07a5d9eb0ed5b31e9,5
462492,4cbc54f07a5d9eb0ed5b31e9,10
2130194,4cbc54f07a5d9eb0ed5b31e9,10
178444,4cbc54f07a5d9eb0ed5b31e9,7
1673204,4cbc54f07a5d9eb0ed5b31e9,10
562253,4cbc54f07a5d9eb0ed5b31e9,10
69730,4cbc54f07a5d9eb0ed5b31e9,10
1650051,4cbc54f07a5d9eb0ed5b31e9,10
1097412,4cbc54f07a5d9eb0ed5b31e9,10
605222,4cbc54f07a5d9eb0ed5b31e9,10
419297,4cbc54f07a5d9eb0ed5b31e9,10
4966,4cbc54f07a5d9eb0ed5b31e9,2
251602,4cbc54f07a5d9eb0ed5b31e9,10
95637,4cbc54f07a5d9eb0ed5b31e9,10
2108707,4cbc54f07a5d9eb0ed5b31e9,10
2019358,4cbc54f07a5d9eb0ed5b31e9,10
1131492,4cbc54f07a5d9eb0ed5b31e9,10
2183776,4cbfe58c8db3b60c7a277b78,10
772671,4ccda20c511b236a1480f8c9,3
965880,4ccda20c511b236a1480f8c9,2
2238074,4ccda20c511b236a1480f8c9,10
1135410,4ccda20c511b236a1480f8c9,10
289847,4ccda20c511b236a1480f8c9,10
1070983,4ccda20c511b236a1480f8c9,10
1675553,4ccda20c511b236a1480f8c9,10
221667,4ccda20c511b236a1480f8c9,5
804793,4ccda20c511b236a1480f8c9,10
1309721,4ccda20c511b236a1480f8c9,5
1032710,4ccda20c511b236a1480f8c9,5
1196069,4ccda20c511b236a1480f8c9,5
1014139,4ccda20c511b236a1480f8c9,10
1191467,4ccda20c511b236a1480f8c9,5
1012015,4ccda20c511b236a1480f8c9,5
1468753,4ccda20c511b236a1480f8c9,10
1217244,4ccda20c511b236a1480f8c9,10
654324,4ccda20c511b236a1480f8c9,10
1089386,4ccda20c511b236a1480f8c9,5
544726,4ccda20c511b236a1480f8c9,5
61509,4ccda20c511b236a1480f8c9,5
1278321,4ccda20c511b236a1480f8c9,5
708139,4ccda20c511b236a1480f8c9,10
1197075,4ccda20c511b236a1480f8c9,5
801992,4ccda20c511b236a1480f8c9,10
545807,4ccda20c511b236a1480f8c9,10
520520,4ccda20c511b236a1480f8c9,10
1216429,4ccda20c511b236a1480f8c9,5
1993539,4ccda20c511b236a1480f8c9,5
604324,4ccda20c511b236a1480f8c9,5
1662532,4ccda20c511b236a1480f8c9,10
723674,4ccda20c511b236a1480f8c9,10
568136,4ccda20c511b236a1480f8c9,10
283783,4ccda20c511b236a1480f8c9,10
390684,4ccda20c511b236a1480f8c9,5
705783,4ccda20c511b236a1480f8c9,3
2333286,4ccda20c511b236a1480f8c9,10
1821904,4ccda20c511b236a1480f8c9,3
1273007,4ccda20c511b236a1480f8c9,10
1338003,4ccda20c511b236a1480f8c9,10
1496683,4ccda20c511b236a1480f8c9,10
79380,4ccda20c511b236a1480f8c9,10
183539,4ccda20c511b236a1480f8c9,10
1893375,4ccda20c511b236a1480f8c9,5
592757,4ccda20c511b236a1480f8c9,5
1460424,4ccda20c511b236a1480f8c9,5
617347,4ccda20c511b236a1480f8c9,10
1600525,4ccda20c511b236a1480f8c9,3
308689,4ccda20c511b236a1480f8c9,10
772671,4ccda2ef566aa093e0de28fd,3
965880,4ccda2ef566aa093e0de28fd,2
93244,4ccda2ef566aa093e0de28fd,10
616516,4ccda2ef566aa093e0de28fd,10
447636,4ccda2ef566aa093e0de28fd,10
1620214,4ccda2ef566aa093e0de28fd,10
221667,4ccda2ef566aa093e0de28fd,5
1309721,4ccda2ef566aa093e0de28fd,5
432779,4ccda2ef566aa093e0de28fd,3
946050,4ccda2ef566aa093e0de28fd,10
1032710,4ccda2ef566aa093e0de28fd,5
1303328,4ccda2ef566aa093e0de28fd,10
1196069,4ccda2ef566aa093e0de28fd,5
794932,4ccda2ef566aa093e0de28fd,10
1191467,4ccda2ef566aa093e0de28fd,5
1012015,4ccda2ef566aa093e0de28fd,5
