4c3e12491ef0d13a94ca9180,McDonald's,Fast Food Restaurant,"Bem vindo ao McDonald’s Galp A5! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição! Aqui também poderás fazer o teu pedido sem sair do carro e levá-lo contigo de imediato.",6,VERDADEIRO
4c3e3b3151dee21ed155ea6e,Häagen-Dazs,Ice Cream Shop,"Para a Häagen-Dazs a nossa prioridade é a sua saúde e a saúde dos nossos colaboradores.
Devido à crescente ameaça do vírus Covid-19, somos forçados a fechar as nossas lojas por tempo indeterminado, mas abriremos assim que possível para que possa deliciar-se novamente com as nossas receitas irresi...",8.9,FALSO
4c3f16b383a3a59383f0ee33,Cinemas NOS CascaiShopping,Movie Theater,Com o Cartão NOS na compra de um bilhete oferta de outro ou um menu pequeno de pipocas e bebida,8.3,VERDADEIRO
4c40601bda3dc928dc31c7b9,Häagen-Dazs,Ice Cream Shop,"Para a Häagen-Dazs a nossa prioridade é a sua saúde e a saúde dos nossos colaboradores.
Devido à crescente ameaça do vírus Covid-19, somos forçados a fechar as nossas lojas por tempo indeterminado, mas abriremos assim que possível para que possa deliciar-se novamente com as nossas receitas irresi...",8.8,FALSO
4c40a773da3dc928b3aec7b9,Massimo Dutti,Men's Store,"Exclusive, quality of materials and combination of textures and styles are the foundations of the world created by Massimo Dutti in all of its collections.",6.8,FALSO
4c40c657af052d7f4b557c79,Santini,Ice Cream Shop,"Para nós, mais do que uma loja, marca ou gelado, Santini é uma causa.",8.7,FALSO
4c42f67bd691c9b65f0f8f0a,Mercearia Criativa,Deli / Bodega,"Segunda a quarta 10:00 - 20:00 / quinta-feira a sábado	10:00 - 23:00 / domingo	Encerrado",8.3,FALSO
4c4314ba3735be9a3de01aa4,Continente Modelo,Supermarket,O supermercado mais próximo com produtos frescos aos melhores preços.,5.9,VERDADEIRO
4c44fdf0f05e9521803ee4b3,McDonald's,Fast Food Restaurant,"Bem vindo ao McDonald’s Aveiro! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição!",6.7,VERDADEIRO
4c459cd474ffc928c51f77cc,McDonald's,Fast Food Restaurant,"Bem vindo ao McDonald’s GuiaShopping (Algarve Shopping)! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição!",5.9,VERDADEIRO
4c4723ce0f5aa59348e27c76,Capela dos Ossos,Historic Site,"Adultos – 2 € / Estudantes // Reformados – 1,50 € / Fotografar – 1 €",8.9,FALSO
4c4762bd89a6c9b6e30b9a88,Le Planteur Cafe Bar,Bar,"O Planteur é um café/snack bar que apresenta uma oferta diversificada, os seus produtos e serviços são tão abrangentes quanto as necessidades dos seus clientes ao longo do dia. Desde os snacks às variadas bebidas e cocktails.",5.8,FALSO
4c48847e1ddec92894d3a032,Pingo Doce,Supermarket,Sabe bem pagar tão pouco..,4.4,FALSO
4c489f2c31e41b8d8fb85035,Cinemas NOS Forum Algarve,Movie Theater,Com o Cartão NOS na compra de um bilhete oferta de outro ou um menu pequeno de pipocas e bebida,8.5,VERDADEIRO
4c49f19dc8b6b713c8cd04fb,Häagen-Dazs,Ice Cream Shop,"Para a Häagen-Dazs a nossa prioridade é a sua saúde e a saúde dos nossos colaboradores.
Devido à crescente ameaça do vírus Covid-19, somos forçados a fechar as nossas lojas por tempo indeterminado, mas abriremos assim que possível para que possa deliciar-se novamente com as nossas receitas irresi...",7.5,FALSO
4c49f7666594be9a809aca25,Cinemas NOS GaiaShopping,Movie Theater,Com o Cartão NOS na compra de um bilhete oferta de outro ou um menu pequeno de pipocas e bebida,7.8,VERDADEIRO
4c4afb93f7cc1b8d2999363f,Sea Life Porto,Aquarium,"Está localizado no Parque da Cidade do Porto, é um aquário com cerca de 3000 criaturas marinhas, pertencentes a mais de cem espécies diferentes.",6.6,FALSO
4c4b808c42b4d13a0c19bf7e,Big Waves Bar,Bar,Big Waves Bar,7.8,FALSO
4c4c74b246240f47e3b6d2f4,Häagen-Dazs,Ice Cream Shop,"Para a Häagen-Dazs a nossa prioridade é a sua saúde e a saúde dos nossos colaboradores.
Devido à crescente ameaça do vírus Covid-19, somos forçados a fechar as nossas lojas por tempo indeterminado, mas abriremos assim que possível para que possa deliciar-se novamente com as nossas receitas irresi...",7.6,FALSO
4c4c910fc668e21e9bfab2fb,Pingo Doce,Supermarket,Sabe bem pagar tão pouco,5.9,VERDADEIRO
4c4d60fa92b6a593fdd2276e,Continente Modelo,Supermarket,O supermercado mais próximo com produtos frescos aos melhores preços.,5.9,VERDADEIRO
4c4d9b599efabe9afa29c768,Continente,Supermarket,O supermercado mais próximo com produtos frescos aos melhores preços.,7.7,VERDADEIRO
4c4dc098fb742d7f4019412d,McDonald's,Fast Food Restaurant,"Bem vindo ao McDonald’s Portimão! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição! Aqui também poderás fazer o teu pedido sem sair do carro e levá-lo contigo de imediato.",6.3,VERDADEIRO
4c4e954a1b8e1b8d9bd46327,Aeroporto João Paulo II (PDL),Airport,"João Paulo II Airport, named after Pope John Paul II, is an airport located on the island of São Miguel, 2 km (1.2 mi) west of the city dock of Ponta Delgada on the Azores in Portugal.",6.8,FALSO
4c4ed87892b6a593cdec9470,McDonald's,Fast Food Restaurant,"Bem vindo ao McDonald’s VilaMoura! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição! Aqui também poderás fazer o teu pedido sem sair do carro e levá-lo contigo de imediato.",6.3,VERDADEIRO
4c4f35df92ce2d7f70b36f2f,Continente,Supermarket,O supermercado mais próximo com produtos frescos aos melhores preços.,6.2,VERDADEIRO
4c4f4f9e92b6a5939fdb5b71,Holiday Inn Express,Hotel,"Make the most of your stopover, business trip or weekend break at this inviting Lisbon hotel with breakfast and Wi-Fi included. Enjoy easy access to Lisbon Airport (less than 2kms away), close proximity to Lisbon city center and Lisbon International Fair (FIL)...",6.1,VERDADEIRO
4c509144250dd13a653acc7b,Cinemas NOS Mar Shopping,Multiplex,Com o Cartão NOS na compra de um bilhete oferta de outro ou um menu pequeno de pipocas e bebida,7.9,VERDADEIRO
4c50af6bd797e21ed90acf7a,Pingo Doce,Supermarket,Sabe bem pagar tão pouco..,6.1,VERDADEIRO
4c5175a99d642d7ffb8b91dd,Holmes Place,Gym / Fitness Center,"No clube Vila Nova de Gaia encontrará 4000m2 de instalações com a tecnologia mais avançada, uma ampla sala de fitness, duas piscinas repletas de luz natural, um Spa completo, 3 salas para aulas de grupo e muito mais.",8.6,VERDADEIRO
4c51f56494790f47db72e4a1,Pingo Doce,Supermarket,Sabe bem pagar tão pouco..,5.4,VERDADEIRO
4c52e989b6dabe9ad835f013,Pingo Doce,Supermarket,Sabe bem pagar tão pouco,6.8,VERDADEIRO
4c52f563f31a9c743ad388ea,Taberna Tosca,Tapas Restaurant,"Vinhos e Petiscos tradicionais, sem demasiadas pretensões ou sofisticações, confeccionados como se fossem feitos pelas as nossas avós.

Portugueses Wines and traditional tapas, cooked like our grandmothers use to.",8.2,FALSO
4c53fff7fd2ea593fc275d29,Viagem Medieval em Terra de Santa Maria,General Entertainment,"A Viagem Medieval (VM) é o maior evento de recriação histórica medieval do país. Realiza-se, anualmente, durante dez dias consecutivos, no centro histórico da cidade de Santa Maria da Feira.",9.2,FALSO
4c54674030f92d7f2b4b6fba,Worten - Telheiras,Electronics Store,"O maior retalhista de eletrónica em Portugal tem os melhores Eletrodomésticos, TVs, Portáteis, Computadores, Telemóveis, Máq. Fotográficas, Consolas, Jogos e muito mais sempre aos melhores preços",4.9,VERDADEIRO
4c547b80479fc928d1603693,Pingo Doce,Supermarket,Sabe bem pagar tão pouco,5.4,VERDADEIRO
4c548ebb479fc928b9085393,O Infante,Portuguese Restaurant,Welcome to our Portuguese Restaurant where we serve meals for the whole family for any occasion.,8.2,FALSO
4c54b2f91b46c9b63b5dfbce,O Forneiro,Café,"A tua refeição fora de horas!

2ª a 5ª: 20:00 - 02:00
6ª: 20:00 - 04:00
Sábado: 21:00 - 04:00",6.7,VERDADEIRO
4c5597881b46c9b62ca480d0,McDonald's,Fast Food Restaurant,"Bem vindo ao McDonald’s Tomar! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição! Aqui também poderás fazer o teu pedido sem sair do carro e levá-lo contigo de imediato.",6.1,VERDADEIRO
4c55d24e728920a1e8de1785,Cinemas NOS Colombo,Movie Theater,Com o Cartão NOS na compra de um bilhete oferta de outro ou um menu pequeno de pipocas e bebida,7.8,VERDADEIRO
4c55e500f5f3d13a2eb487fc,McDonald's,Fast Food Restaurant,"Bem vindo ao McDonald’s Restelo! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição! Aqui também poderás fazer o teu pedido sem sair do carro e levá-lo contigo de imediato.",5.8,VERDADEIRO
4c56a2f86418a5934b717d0e,Duna Beach,Hotel Pool,"Located at Meia Praia, a large area of soft, golden sand, Duna Beach is a typical relaxed and informal beach club. Approximately 2km from Tivoli Lagos, Duna Beach has a free shuttle service and is open all year round (excluding 1 Nov 2011 to 1 Mar 2012).",6.3,VERDADEIRO
4c56bcec744a0f476147c7cb,Taberna do Sousa,Portuguese Restaurant,"Sala de refeições bonita, decorada com cortinados amarelos em V, mesas atoalhados em xadrez e, no teto, candeeiros de ferro, todos construídos por Joaquim de Sousa, quarto na geração de proprietários.",5.7,FALSO
4c56c9d1744a0f47f567c7cb,McDonald's,Fast Food Restaurant,"Bem vindo ao McDonald’s Marinha Grande! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição! Aqui também poderás fazer o teu pedido sem sair do carro e levá-lo contigo de imediato.",5.8,VERDADEIRO
4c5705ce6201e21eb3e91b6e,Armazém do Sal,Restaurant,"De sabores tradicionais portugueses, aconchegados pelo requinte da alta cozinha, temos capacidade para 140 visitantes, graças a três diferentes confortáveis espaços, onde se escuta música ao vivo, saboreiam-se iguarias, vinhos e se experiência, com orgulho, a própria história!",8.5,VERDADEIRO
4c58093a2308be9a23645a6c,Il Pizzaiollo,Pizza Place,As melhores pizzas deste lado de Lisboa!,8.3,VERDADEIRO
4c580e4612f0d13a196908ad,H3 Hambúrguer Gourmet,Burger Joint,"Acreditamos que a comida deve ser gourmet, mas os preços não.",6.3,FALSO
4c59814404f9be9a0067ef60,McDonald's,Fast Food Restaurant,"Bem vindo ao McDonald’s Montijo Forum! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição!",4.8,VERDADEIRO
4c5b3f429b28d13a1bb05370,Taska da Vila,Bar,"Bar that serves food, beer and cocktails with free wifi.",7.2,FALSO
4c5d4e7dd25320a1378ac57a,Pingo Doce,Supermarket,Sabe bem pagar tão pouco..,5.2,VERDADEIRO
4c5d4f1b7735c9b66ba28e72,McDonald's,Fast Food Restaurant,"Bem vindo ao McDonald’s Quiosque ZOO! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição!",5.6,VERDADEIRO
4c5d74bb85a1e21e755b5911,Louie Louie,Record Shop,Biggest and oldeste record shop in town. New and second hand vinyl and CD's.,7.2,FALSO
4c5d8aa29b28d13a3ec95970,Continente Modelo,Grocery Store,O supermercado mais próximo com produtos frescos aos melhores preços.,5.6,VERDADEIRO
4c5eb0026ebe2d7fbb38d62e,Pingo Doce,Supermarket,Sabe bem pagar tão pouco,6.7,VERDADEIRO
4c5ee380d25320a171dbc97a,Continente Modelo,Big Box Store,O supermercado mais próximo com produtos frescos aos melhores preços,5.6,VERDADEIRO
4c60748ede6920a1fbfd9564,Cinemas NOS Torres Vedras,Movie Theater,Com o Cartão NOS na compra de um bilhete oferta de outro ou um menu pequeno de pipocas e bebida,7.5,VERDADEIRO
4c615527cd522d7f4934d03f,McDonald's,Fast Food Restaurant,"Bem vindo ao McDonald’s Viana do Castelo! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição!",6.5,VERDADEIRO
4c615b31b6f3be9a6e706173,McDonald's,Fast Food Restaurant,"Bem vindo ao McDonald’s Mercês! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição! Aqui também poderás fazer o teu pedido sem sair do carro e levá-lo contigo de imediato.",5.6,VERDADEIRO
4c61b8be69a1c9b647f736a4,McDonald's,Fast Food Restaurant,"Bem vindo ao McDonald’s Massamá Sul! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição! Aqui também poderás fazer o teu pedido sem sair do carro e levá-lo contigo de imediato.",5.6,VERDADEIRO
4c61dc0f8a72ef3b0ce0a408,Restaurante Caniço,Seafood Restaurant,"Coordinates: 37.118660, -8.578590",7.8,FALSO
4c62eae8e13495219fb0baf0,BP,Gas Station,"A bp Portugal conta com uma rede de mais de 480 postos de abastecimento, de norte a sul do país e ilhas, para levar até si o melhor, todos os dias",5.9,VERDADEIRO
4c62fa3be1621b8d36ca2453,Pingo Doce,Supermarket,Sabe bem pagar tão pouco..,5.4,VERDADEIRO
4c653e7d94160f4721ce2e17,McDonald's,Fast Food Restaurant,"Bem vindo ao McDonald’s Alfragide! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição!",5.7,VERDADEIRO
4c655cb85e61d13ab1a7bb85,Cinemas NOS Forum Montijo,Movie Theater,Com o Cartão NOS na compra de um bilhete oferta de outro ou um menu pequeno de pipocas e bebida,6.7,VERDADEIRO
4c65b02619f3c9b66ed79dff,Continente Modelo,Supermarket,O supermercado mais próximo com produtos frescos aos melhores preços,5.6,VERDADEIRO
4c667d799cb82d7fd4b190d2,Continente Modelo,Supermarket,O supermercado mais próximo com produtos frescos aos melhores preços,6.3,VERDADEIRO
4c66c9829cb82d7f8f8b91d2,Continente Modelo,Supermarket,O supermercado mais próximo com produtos frescos aos melhores preços.,5.3,VERDADEIRO
4c686099f984a593f4da49f4,Vale do Lobo Golf & Beach Resort,Resort,"Vale do Lobo is a golf resort located in the Algarve region of Southern Portugal. The resort has two golf courses, the Royal and the Ocean, and hosted the Portuguese Open in 2002 and 2003.",8.6,FALSO
4c6a72308e7c0f47de1ee20f,Praça Marquês de Pombal,Plaza,The main plaza and town centre of Vila Real!,8.6,FALSO
4c6a793f96f176b00621b436,Pingo Doce,Supermarket,Sabe bem pagar tão pouco,4.4,VERDADEIRO
4c6a9190897b1b8d170eb217,Galp,Gas Station,"Visite o Posto Galp mais próximo de si. Viajamos consigo, Galp a maior rede de postos do país",5.7,VERDADEIRO
4c6acf5d35d3be9ac1d72206,Pingo Doce,Grocery Store,Sabe bem pagar tão pouco,5.3,VERDADEIRO
4c6b20d37c052d7f450329cf,Tuareg,Bar,"O Tuareg Al-Andaluz é um bar marroquino onde pode encontar o tradicional chá de menta, fumar uma Narguilla e provar os deliciosos petiscos do norte de África.",7.7,FALSO
4c6bd6bd6d390f471a8a0b9a,Miss Saigon,Vegetarian / Vegan Restaurant,World vegan cuisine,8.4,FALSO
4c6bdeca1fb2a1437cf7f9e6,Serra da Estrela,Mountain,"Serra da Estrela, por vezes referida como Serra de Estrela, é o nome dado à cadeia montanhosa e à serra onde se encontram as maiores altitudes de Portugal Continental, constituindo a segunda mais alta montanha de Portugal (apenas a Montanha do Pico, nos Açores, a supera).",9.1,FALSO
4c6d7078f338236a1f9e071b,Restaurante ABC,Mediterranean Restaurant,Uma visão irreverente da cozinha portuguesa com o chef Diogo Noronha.,6.1,VERDADEIRO
4c6d87014d24b60c0420d6d8,McDonald's,Fast Food Restaurant,"Bem vindo ao McDonald’s Telheiras! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição!",5,VERDADEIRO
4c6e7824d5c3a1cded49c82b,McDonald's,Fast Food Restaurant,"Bem vindo ao McDonald’s Maia! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição! Aqui também poderás fazer o teu pedido sem sair do carro e levá-lo contigo de imediato.",6.9,VERDADEIRO
4c6e9ec510faa1434c2df168,Pingo Doce,Supermarket,Sabe bem pagar tão pouco,4.6,VERDADEIRO
4c6f2395f23c76b0b2bcdf85,Pingo Doce,Supermarket,Sabe bem pagar tão pouco,5.9,VERDADEIRO
4c700927f52cb7130b46acaf,Continente Bom Dia,Supermarket,O supermercado mais próximo com produtos frescos aos melhores preços,5.9,VERDADEIRO
4c7019489375a09392e60537,Crowne Plaza Vilamoura - Algarve,Hotel,"Beachfront hotel in the heart of Vilamoura
Crowne Plaza® Vilamoura - Algarve hotel is a 15-minute drive from Loulé train station. We can arrange airport transfers and provide golf course shuttles.
Step out onto golden Vilamoura Beach, or enjoy water sports at the nearby marina...",7.3,VERDADEIRO
4c72cb00d944224b8aa60d29,Estádio do Restelo,Soccer Stadium,"This is the home of the Portuguese Football Team Os Belenenses, one of the five clubs to have won the Portuguese Championship.",7,VERDADEIRO
4c74e80bdb52b1f74f3677dc,Quinta da Bacalhôa,Vineyard,"Visitas guiadas: 10h30 | 11h30 | 14h30 | 15h30 |16h30

A visita efetua-se em regime de visita guiada, com duração média de 1h00;

Nas visitas está incluída uma prova de vinhos.

Para visitantes sem marcação, a visita é efectuada mediante disponibilidade.",8,FALSO
4c766192c219224bbbfba428,McDonald's,Fast Food Restaurant,"Bem vindo ao McDonald’s Beja! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição! Aqui também poderás fazer o teu pedido sem sair do carro e levá-lo contigo de imediato.",6.1,VERDADEIRO
4c78cf75566db60c75e6420e,Continente Modelo,Supermarket,O supermercado mais próximo com produtos frescos aos melhores preços,6.3,VERDADEIRO
4c792ae0dbaa76b03584194b,E.Leclerc,Big Box Store,"Rede de supermercados franceses criada em 1949 por Édouard e Michel-Édourad Leclerc. O E.Leclerc está presente em Portugal, Espanha, Itália, Polónia e Eslovénia.",4.8,FALSO
4c7a6d8b81bca0932e560015,Pingo Doce,Supermarket,Sabe bem pagar tão pouco,5.2,VERDADEIRO
4c7abda1566db60cdffb480e,McDonald's,Fast Food Restaurant,"Bem vindo ao McDonald’s Guarda! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição! Aqui também poderás fazer o teu pedido sem sair do carro e levá-lo contigo de imediato.",6.6,VERDADEIRO
4c7d08fd247cb60cd8a95f5e,Teatro das Figuras,Theater,"Somos um espaço de referência nacional em termos de excelência na programação. No Teatro das Figuras encontra música e ópera, dança, teatro, novo circo e cinema",8.9,VERDADEIRO
4c7d75633b22a1cd84fc5e9e,McDonald's,Fast Food Restaurant,"Bem vindo ao McDonald’s Albufeira! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição! Aqui também poderás fazer o teu pedido sem sair do carro e levá-lo contigo de imediato.",6.1,VERDADEIRO
4c7e13b1b53db1f711f29e11,McDonald's,Fast Food Restaurant,"Bem vindo ao McDonald’s Lagos! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição! Aqui também poderás fazer o teu pedido sem sair do carro e levá-lo contigo de imediato.",5.9,VERDADEIRO
4c7fa72c7fd4ef3b4c7999a1,Frango do Lis,Restaurant,Restaurante e Churrasqueira,6.1,FALSO
4c7fc98f0f13a14349816a0d,Sesimbra Hotel & Spa,Hotel,"Hotel ocalizado na pitoresca Vila de Sesimbra.
Hotel situated in the fishing village of Sesimbra.",7.9,FALSO
4c83886b74d7b60c45688ad8,Pingo Doce,Supermarket,Sabe bem pagar tão pouco,6,VERDADEIRO
4c83a5c1d4e23704a7677288,Agapito Odeceixe,Portuguese Restaurant,The beachbar Agapito and our new restaurant and guest house is located directly at the beach of Odeceixe.,7.8,VERDADEIRO
4c83b8d7d4e23704ee177388,Pingo Doce,Supermarket,Sabe bem pagar tão pouco..,5,VERDADEIRO
4c84bc2a2f1c236aa3714e43,Continente Modelo,Supermarket,O supermercado mais próximo com produtos frescos aos melhores preços,5.5,VERDADEIRO
4c84c24147cc224b02f29a9f,Continente Modelo,Supermarket,O supermercado mais próximo com produtos frescos aos melhores preços,6,VERDADEIRO
4c84e934e602b1f7889ab27a,BP,Gas Station,"A bp Portugal conta com uma rede de mais de 480 postos de abastecimento, de norte a sul do país e ilhas, para levar até si o melhor, todos os dias",5.9,VERDADEIRO
4c84fb0ee602b1f79b2ab37a,Continente,Supermarket,O supermercado mais próximo com produtos frescos aos melhores preços.,5.8,VERDADEIRO
4c85014bd34ca143f0104380,Continente Modelo,Supermarket,O supermercado mais próximo com produtos frescos aos melhores preços.,5.7,VERDADEIRO
4c85401751ada1cdd9fd3510,Pingo Doce,Supermarket,Sabe bem pagar tão pouco..,4.6,VERDADEIRO
4c861158d4e2370480a68788,Pingo Doce,Supermarket,Sabe bem pagar tão pouco,7.3,VERDADEIRO
4c86277147cc224bf6a1a69f,Santo António,Steakhouse,"Restaurante tradicional madeirense

Especialidades:
Espetada regional, Espetada c/ psso; Espetada de frango, Frango no churrasco, Costeleta de vaca, Bacalhau na brasa",8.9,FALSO
4c868baf74d7b60c2b15a5d8,Pingo Doce,Grocery Store,Sabe bem pagar tão pouco..,6.4,VERDADEIRO
4c87b1b99c808cfafa7e161e,Norauto,Automotive Shop,Uma loja e uma oficina onde reparamos o seu carro na hora e sem marcação.Empresa líder mundial em serviços rápidos de reparação e manutenção automóvel.,4.5,VERDADEIRO
4c8a23ca770fb60cc49dcfc3,The Vintage Hotel & Spa,Hotel,"Situado entre a Avenida da Liberdade e o Príncipe Real, o Vintage Lisboa é um hotel contemporâneo com uma atmosfera luxuosa e instalações de cinco estrelas, que incluem um SPA com ampla variedade de tratamentos de beleza e bem-estar.",8.4,FALSO
4c8a54e03dc2a1cdd1d2ab32,Évora Hotel,Hotel,O Hotel do Alentejo.,7.4,FALSO
4c8a9b862e3337046130c541,Tomo,Japanese Restaurant,"Pequeno restaurante de cozinha japonesa, cujo responsável foi cozinheiro da Embaixada do Japão, e do restaurante Aya. Também foi ele que deu nome à casa. Ao almoço funciona à base de menus.",8.2,FALSO
4c8aa7861797236a4ea06388,Esplanada Marisqueira A Antiga,Seafood Restaurant,"Fundada em 1957, a Esplanada Marisqueira «A Antiga» é a mais antiga casa de Matosinhos especializada em toda a variedade de mariscos e peixe.",8.7,FALSO
4c8b92993dc2a1cd8848b732,Tico-Tico,Brewery,"A cervejaria Tico-Tico, situa-se, junto ao forum de Aveiro, com vista privilegiada para a ria de Aveiro.
É um dos estabelecimentos mais emblemáticos da cidade de Aveiro, tendo surgido em 1950. Tem como conceito de servir em horário alargado bons petiscos da região acompanhados de cerveja bem gelada.",6.9,FALSO
4c8ba4331797236acac86c88,Pingo Doce,Supermarket,Sabe bem pagar tão pouco,5.2,VERDADEIRO
4c8deb3ead70a143bc02850f,Continente Modelo,Supermarket,O supermercado mais próximo com produtos frescos aos melhores preços.,5.4,VERDADEIRO
4c8e3b5f0ff176b09e9e0597,E.Leclerc,Big Box Store,"Rede de supermercados franceses criada em 1949 por Édouard e Michel-Édourad Leclerc. O E.Leclerc está presente em Portugal, Espanha, Itália, Polónia e Eslovénia.",6.9,FALSO
4c8e3e8e0ff176b073b10597,McDonald's,Fast Food Restaurant,"Bem vindo ao McDonald’s Chaves! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição!",6.4,FALSO
4c8e9d47daa93704cf134eb1,Piccadilly Bar,Cocktail Bar,Best Cocktail bar in town with lively environment.,6.9,FALSO
4c8ea7cfad70a1437e648b0f,Lost In - Esplanada Bar,Bar,Às quintas-feiras há jazz sessions das 21h às 23h na esplanada de Inverno.,8.5,FALSO
4c8f65391992a1cdeb3be5fb,Verso em Pedra,Restaurant,"Estamos à vossa espera para vos receber com sorriso e boa disposição! Música ao vivo todas as sextas e sábados, preços especiais para grupos...",6.1,FALSO
4c90ff117f3b8cfa2dfc981e,Continente,Supermarket,O supermercado mais próximo com produtos frescos aos melhores preços,7.7,VERDADEIRO
4c91d5c54c19ef3b648788e1,Continente,Big Box Store,O supermercado mais próximo com produtos frescos aos melhores preços.,6,VERDADEIRO
4c9206a5b641236abd188679,Hamburgueria Gourmet - Café do Rio,Burger Joint,"Os nossos hambúrgueres são elaborados com carne 100% biológica, produtos nacionais, como o presunto de Chaves ou o queijo da Beira e ingredientes frescos.",8,VERDADEIRO
4c9276a79199bfb7b5bf14df,Teatro Nacional de São João,Theater,"creation and presentation of various genres of theatre shows, in accordance with standards of artistic and technical excellence, bringing audiences into regular contact with classic and contemporary reference works from the Portuguese and universal dramatic repertoire.",8.6,FALSO
4c9393f4533aa0936726b745,Pingo Doce,Supermarket,Sabe bem pagar tão pouco,5.5,VERDADEIRO
4c939c6df7cfa1cd4efbab15,Clube de Golfe da Ilha Terceira,Golf Course,"O Clube de Golfe da Ilha Terceira, fica localizado a poucos quilómetros das cidades de Angra do Heroísmo e Praia da Vitória na ilha Terceira, Açores.",8.2,FALSO
4c95dc5572dd224bb784a791,Piscina do Tivoli Lisboa,Pool,"A refreshing Oasis in the centre of the city, at the Tivoli Lisboa.",7.1,VERDADEIRO
4c9797ee6b35a143f97037dc,Pingo Doce,Supermarket,Sabe bem pagar tão pouco,5.8,VERDADEIRO
4c9a2cae78fc236ab92f3397,Lx Boutique Hotel,Hotel,A stylish contemporary 4-star hotel. overlooking the River Tagus (Rio Tejo) in the heart of historical Lisbon.,8.4,VERDADEIRO
4c9aa5d1971676b0946356e2,Bar 3 Às,Bar,"Inspirado no conceito ""old school"", num ambiente ""vintage"", pode beber um copo de vinho, um Gin, um whisky ou a magnífica Cerveja Guinness e até comer umas boas tapas, enquanto desfruta de uma boa música, num ambiente descontraído.",8.5,FALSO
4c9ddf0b46978cfa8e9b9b7f,Pingo Doce,Supermarket,Sabe bem pagar tão pouco,5.1,VERDADEIRO
4c9e2bb4d3c2b60c6e6fc8bc,Herdade da Cortesia,Hotel,"O Herdade da Cortesia Hotel é um hotel de 4 estrelas situado sobre a margem da Albufeira do Maranhão, em Avis, no Alto Alentejo, Portugal.",8.4,FALSO
4c9f28a32fb1a1437248f140,Continente Bom Dia,Supermarket,O supermercado mais próximo com produtos frescos aos melhores preços.,6.6,VERDADEIRO
4ca059fb6c479521abde8c0c,A Lareira,Portuguese Restaurant,"Este restaurante, situado na castiça vila de Fão, em jeito de casa rústica onde, no inverno, a lareira existente aquece o ambiente, propõe pratos da cozinha tradicional minhota, bem confeccionados.",7.1,FALSO
4ca08e8b0e9bb1f7a654f95f,McDonald's,Fast Food Restaurant,"Bem vindo ao McDonald’s Carnaxide! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição! Aqui também poderás fazer o teu pedido sem sair do carro e levá-lo contigo de imediato.",5.8,VERDADEIRO
4ca095cf03133704d4da7bd5,Celeiro,Health Food Store,"Lojas de venda de produtos alimentares naturais e biológicos, produtos adequados a diabéticos e celíacos, cosmética natural e biológica e suplementos alimentares naturais. A primeira loja abriu em Lisboa em 1974.",7.1,FALSO
4ca113ac2fb1a14338ed0141,iLook Store,Electronics Store,Apple Premium Reseller,7.2,VERDADEIRO
4ca1c73b3244b21a45f93d03,Tivoli Victoria,Hotel,"Vilamoura is to be the site for the inauguration of a new luxury hotel in the Algarve – the Tivoli Victoria.
From the rooms to the panoramic views out over the beautiful fairways of the golf course, the surroundings of this 5 star resort make it an authentic 360º experience.",8.6,VERDADEIRO
