venue_id,latitude,longitude,venue_category,country_code,name,description,rating,verified
4c03db4d39d476b0699e30a7,32.735019,-16.928692,Mountain,PT,Pico do Arieiro,"Pico do Arieiro, at 1818 m high (5965 ft), is Madeira island's third highest peak.The footpath northwards to Pico Ruivo is an important tourist attraction, with a daily average of 1000 tourists trekking on it.
There is easy road access to the summit, a large car park a restaurant and souvenir shop.",9.2,False
4c040f78310fc9b66cc4c661,38.838671,-9.165655,Gas Station / Garage,PT,BP,"A bp Portugal conta com uma rede de mais de 480 postos de abastecimento, de norte a sul do país e ilhas, para levar até si o melhor, todos os dias",5.5,True
4c0452b3310fc9b6572ec761,41.550824,-8.414927,Caf��,PT,Chave D'Ouro,Café. Bar. Esplanada.,8.2,True
4c05349d39d476b01f8332a7,41.140432,-8.612967,Hotel,PT,Pestana Porto,"O Pestana Porto é um dos melhores hotéis no Porto, situado na Praça da Ribeira em pleno coração do centro histórico do Porto.",8.2,True
4c068345191f20a196a0e414,41.146833,-8.614953,Bookstore,PT,Livraria Lello,"It is one of the oldest bookshops in Portugal. In 2011, the Australian Travel Guides and Guidebooks editor Lonely Planet classified Livraria Lello as the third best bookshop in the world.",8.1,False
4c07d825221620a1e86cf775,38.57007,-9.194655,Caf��,PT,Rampa Beach Club,Bar & Restaurante - Fonte da telha,7.8,True
4c0a44cf6071a593b637df32,38.719345,-9.259593,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco..,6.1,True
4c0b909a009a0f47fb3febbf,41.22699,-8.635882,Garden Center,PT,Jardiland,"Em frente à CIN, perto da Sonae.",7.8,True
4c0c02aa009a0f4746fcebbf,38.886188,-9.045505,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco,4.7,True
4c0d205b98102d7f79afe106,38.833551,-9.156531,Burger Joint,PT,McDonald's,"Bem vindo ao McDonald’s LouresShopping! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição!",5.5,True
4c0d69e42466a593668a7721,37.030126,-7.851126,Fast Food Restaurant,PT,McDonald's,"Bem vindo ao McDonald’s Olhão! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição! Aqui também poderás fazer o teu pedido sem sair do carro e levá-lo contigo de imediato.",5.9,True
4c0fdff8b93cc9b6d5d955e0,38.518612,-9.015113,Winery,PT,José Maria da Fonseca,"JMF is one of Portugal's largest & most prestigious wine companies, begun in 1834 and run with undiminished passion since that date by the same family.",8.7,True
4c10f43281e976b08deb0feb,38.714556,-9.140861,Coffee Shop,PT,Starbucks,Viva a experiência Starbucks em plena Estação do Rossio. Relaxe connosco e aprecie as nossas bebidas de café,7.9,True
4c123a5e7f7f2d7f0edbdc68,41.069544,-8.625399,Miscellaneous Shop,PT,Continente Modelo,O supermercado mais próximo com produtos frescos aos melhores preços.,5.4,True
4c153a7db7b9c928209dac37,38.762985,-9.163499,Fast Food Restaurant,PT,McDonald's,"Bem vindo ao McDonald’s BP Padre Cruz! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição! Aqui também poderás fazer o teu pedido sem sair do carro e levá-lo contigo de imediato.",5.7,True
4c163f07a9c220a14f4b5a9d,39.623094,-8.856664,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco,5.4,True
4c166da5a9c220a1c7a05a9d,41.557225,-8.405832,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco,7.5,True
4c17bf56834e2d7f25d52780,41.540996,-8.399992,Grocery Store,PT,Continente,O supermercado mais próximo com produtos frescos aos melhores preços,6.0,True
4c1a2c3bfe5a76b05aa50415,40.098837,-8.49104,Other Great Outdoors,PT,Conímbriga,"A evidência arqueológica revela-nos que Conimbriga foi habitada, pelo menos, entre o séc. IX a.C. e Sécs. VII-VIII, da nossa era. Quando os Romanos chegaram, na segunda metade do séc. I a.C., Conimbriga era um povoado florescente.",7.9,False
4c1a677055e4c9b61fb14723,38.714991,-9.140754,Hotel,PT,Hotel Altis Avenida,A member of Preferred Boutique,8.7,True
4c1c98f08b3aa5935620995f,38.695873,-9.329093,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco,7.2,True
4c1de26fb306c928304366b7,41.088651,-8.628538,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco,5.8,True
4c21d5b09a67a593d87ddb87,41.152723,-8.62995,Hotel,PT,Hotel HF Ipanema Porto,"Like Oporto, this hotel has history and tradition and, like the city, it's renewed, modern and exciting.
Just a short walk away, Campo Alegre is home to Casa da Música, the main Museums in the city and the margin of the River Douro.",7.9,True
4c21e3f9497cb71342d36cd8,41.118612,-8.620663,Grocery Store,PT,Continente,O supermercado mais próximo com produtos frescos aos melhores preços,7.8,True
4c2202887e85c928fa43bb21,38.755005,-9.188567,Fried Chicken Joint,PT,Sr. Frango da Guia (Colombo),"Frango assado no carvão, regado com um molho especial, cujo o segredo se vem mantendo ao longo dos tempos.",5.9,True
4c24a111b7b8a5930eb73ce8,38.751422,-9.30713,Fast Food Restaurant,PT,McDonald's,"Bem vindo ao McDonald’s Tagus Park! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição! Aqui também poderás fazer o teu pedido sem sair do carro e levá-lo contigo de imediato.",5.8,True
4c274e97a852c9282fffe76c,37.126925,-7.645128,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco..,5.2,True
4c274f755c5ca593728947fe,38.602032,-9.210039,Beach,PT,Waikiki,"Aberto de Abril a Outubro
Aceitamos reservas para almoços e jantares de grupo
Eventos particulares e eventos de empresas
Despedidas de solteiros / Casamentos e Batizados
Festas temáticas / Discoteca",7.8,False
4c278433f1272d7fca4888c5,38.49161,-8.901455,Beach,PT,Praia Tróia Resort,"O TROIA RESORT está localizado, em Portugal – na Península de Tróia – entre a Reserva Natural do Estuário do Sado e o Parque Natural da Arrábida.",9.0,False
4c285bf1fe6e2d7f3e23533c,32.63694,-16.936905,Hotel,PT,Pestana Promenade,"O Pestana Promenade está localizado, numa zona privilegiada junto ao promenade, numa encantadora área da zona do Lido em frente ao oceano.",8.6,True
4c287d1f783d9c747e4d8f6b,38.71128,-9.137475,Hostel,PT,Goodnight Hostel,"Welcome to Goodnight Hostel, a cosy and vintage nest. Situated in the very heart of the city, this hostel with a unique decoration, will take you back in time showing you the deep portuguese connection with the ocean. We will conquer the Castle and sail the river just like our ancesters did.",8.5,False
4c29a72e360cef3b114fbedc,41.197967,-8.49153,Grocery Store,PT,Continente,O supermercado mais próximo com produtos frescos aos melhores preços.,5.6,True
4c2a46a92219c9289cd7a248,40.638568,-8.645006,Hotel,PT,Meliá Ria Hotel & Spa,"O Meliá Ria Hotel & Spa, inaugurado em 2005, tem uma arquitectura contemporânea muito marcante e um design de interiores sofisticado. Localizado junto a um dos canais da Ria de Aveiro, o hotel situa-se a 5 minutos do centro histórico da cidade.",8.2,False
4c2dc1cde116e21eae0f8f60,37.036749,-7.832351,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco,5.5,True
4c2deb464e132d7ff7289ddf,38.709931,-9.141645,Restaurant,PT,Belcanto,"The Belcanto restaurant opened in 1958 in Chiado, in the São Carlos square next to the São Carlos National Theatre and the house where Fernando Pessoa was born.",9.0,True
4c2dfd8c1683b7135b7d26ec,39.462008,-8.384242,Monument / Landmark,PT,Castelo de Almourol,"Erguido num afloramento de granito a 18 m acima do nível das águas (do rio Tejo), o Castelo de Almourol está localizado na Freguesia de Praia do Ribatejo, Concelho de Vila Nova da Barquinha (Distrito de Santarém).",8.7,False
4c2e00961683b7133a7e26ec,38.052501,-8.786466,Hotel,PT,Hotel Vila Park,"Telemóvel: 961 551 972 e 961 551 973 
Telefone: 269 750 100
Fax: 269 750 119
Reservas: reservas@vilapark.com
Informações: info@vilapark.com
Depto. Comercial: comercial@vilapark.com
Sugestões/Reclamações: director@vilapark.com",6.5,False
4c2e5cb916adc92833bdbb9c,38.694294,-9.206426,Italian Restaurant,PT,Nosolo Italia,"Built on water, facing the Monument of the Discoveries, this space combines the best Pizza, Pasta & Ice Cream with a unique fresh view of the Tagus river.",8.3,True
4c2e5ef1213c2d7f14102f5d,41.117419,-8.622659,Fast Food Restaurant,PT,McDonald's,"Bem vindo ao McDonald’s Gaiashopping! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição!",6.4,True
4c2f370e3896e21e2c7ce390,41.311324,-7.733538,Grocery Store,PT,Continente,O supermercado mais próximo com produtos frescos aos melhores preços.,6.2,True
4c2f608e213c2d7fb1b2305d,39.471386,-8.54008,Fast Food Restaurant,PT,McDonald's,"Bem vindo ao McDonald’s Torres Novas! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição! Aqui também poderás fazer o teu pedido sem sair do carro e levá-lo contigo de imediato.",7.1,True
4c30aa0e3896e21ea7d4e590,38.735797,-9.470918,Bar,PT,Bar do Guincho,"Restaurante e Bar com esplanada, construído em madeira e pedra, tem um aspecto rústico que proporciona um ambiente acolhedor e descontraído. No Inverno, a lareira sempre acesa, uma vista deslumbrante do Atlântico e da Serra de Sintra e o revigorante cheiro a maresia, valem bem o passeio.",8.8,True
4c3232e916adc9285cbcc19c,38.793229,-9.103675,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco,5.4,True
4c3236e5ed37a5930b7d6b03,41.179994,-8.654995,Fast Food Restaurant,PT,McDonald's,"Bem vindo ao McDonald’s Norte Shopping! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição!",6.4,True
4c337a95213c2d7f5604375d,41.144277,-7.812352,Hotel,PT,Six Senses Douro Valley,Six Senses Douro Valley presents a superbly renovated 19th-century manor house set high on a hill overlooking the vine covered rolling hills of the Douro Valley and the river below.,9.3,False
4c34cc3fa0ced13a52c9186e,38.739369,-9.12443,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco..,5.3,True
4c374fc3dfb0e21e9e81aca8,38.768222,-9.172854,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco,6.7,True
4c38550f0a71c9b6127340c9,37.138564,-8.030541,Grocery Store,PT,Continente Modelo,O supermercado mais próximo com produtos frescos aos melhores preços,6.3,True
4c3859520a71c9b6697840c9,38.692922,-9.210416,Cocktail Bar,PT,Bar 38º 41',O Bar 38° 41’ em Belém remete para as coordenadas geográficas que simbolizam os Descobrimentos Portugueses.,8.1,True
4c386fce3849c928596cbfb1,42.131271,-8.817216,Spanish Restaurant,PT,La Galeria,Invierno abrimos fines de semana y en verano todos los días,6.4,False
4c38896218e72d7f347318f5,38.562312,-7.926067,Burger Joint,PT,McDonald's,"Bem vindo ao McDonald’s Évora! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição! Aqui também poderás fazer o teu pedido sem sair do carro e levá-lo contigo de imediato.",6.4,True
4c3993642c8020a1e1ee8c00,40.189504,-8.401523,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco..,5.0,True
4c39a4583849c928039cc1b1,38.700147,-9.2292,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco,5.8,True
4c39d4cbae2da593f91503c6,37.94369,-7.59784,Caf��,PT,O Alentejano,"Cozinha tradicional alentejana, com alguns pratos, com sabores cândidos e directos, daquilo que o campo dá. Bons enchidos e queijos da região, juntamente com oferta de vinhos competente.
Encerra 2ª feira",7.7,False
4c39edb01e06d13aed557a3e,38.728588,-27.066924,Grocery Store,PT,Continente Modelo,O supermercado mais próximo com produtos frescos aos melhores preços.,6.9,True
4c3ba9237ea89521d2e52147,38.762815,-9.140186,Burger Joint,PT,McDonald's,"Bem vindo ao McDonald’s Repsol - 2ª Circular! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição! Aqui também poderás fazer o teu pedido sem sair do carro e levá-lo contigo de imediato.",5.7,True
4c3dd046933b0f47d1e0e521,37.028989,-7.94536,Fast Food Restaurant,PT,McDonald's,"Bem vindo ao McDonald’s Faro Forum Algarve! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição!",6.6,True
4c3e12491ef0d13a94ca9180,38.714816,-9.28711,Burger Joint,PT,McDonald's,"Bem vindo ao McDonald’s Galp A5! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição! Aqui também poderás fazer o teu pedido sem sair do carro e levá-lo contigo de imediato.",5.5,True
4c3e3b3151dee21ed155ea6e,37.077805,-8.117686,Ice Cream Shop,PT,Häagen-Dazs,"Para a Häagen-Dazs a nossa prioridade é a sua saúde e a saúde dos nossos colaboradores.
Devido à crescente ameaça do vírus Covid-19, somos forçados a fechar as nossas lojas por tempo indeterminado, mas abriremos assim que possível para que possa deliciar-se novamente com as nossas receitas irresi...",8.9,False
4c3f16b383a3a59383f0ee33,38.737988,-9.400564,Movie Theater,PT,Cinemas NOS CascaiShopping,Com o Cartão NOS na compra de um bilhete oferta de outro ou um menu pequeno de pipocas e bebida,8.1,True
4c40601bda3dc928dc31c7b9,38.754561,-9.188496,Ice Cream Shop,PT,Häagen-Dazs,"Para a Häagen-Dazs a nossa prioridade é a sua saúde e a saúde dos nossos colaboradores.
Devido à crescente ameaça do vírus Covid-19, somos forçados a fechar as nossas lojas por tempo indeterminado, mas abriremos assim que possível para que possa deliciar-se novamente com as nossas receitas irresi...",8.9,False
4c40a773da3dc928b3aec7b9,38.754585,-9.189119,Men's Store,PT,Massimo Dutti,"Exclusive, quality of materials and combination of textures and styles are the foundations of the world created by Massimo Dutti in all of its collections.",6.8,False
4c40c657af052d7f4b557c79,38.711124,-9.139692,Ice Cream Shop,PT,Santini,"Para nós, mais do que uma loja, marca ou gelado, Santini é uma causa.",8.7,False
4c41a195e26920a1aab55ee7,32.649684,-16.823942,Hotel,PT,Hotel Riu Madeira,"Next to Reis Magos Beach, this relaxed all-inclusive hotel is 8 km from the Madeira Botanical Garden and 11 km from the Jardim Tropical Monte Palace.",7.9,False
4c42f67bd691c9b65f0f8f0a,38.737815,-9.134743,Deli / Bodega,PT,Mercearia Criativa,Segunda a quarta 10:00 - 20:00 / quinta-feira a sábado	10:00 - 23:00 / domingo	Encerrado,7.8,False
4c4314ba3735be9a3de01aa4,39.472875,-8.545883,Grocery Store,PT,Continente Modelo,O supermercado mais próximo com produtos frescos aos melhores preços.,6.0,True
4c44fdf0f05e9521803ee4b3,40.64014,-8.653836,Fast Food Restaurant,PT,McDonald's,"Bem vindo ao McDonald’s Aveiro! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição!",6.7,True
4c459cd474ffc928c51f77cc,37.127169,-8.280147,Burger Joint,PT,McDonald's,"Bem vindo ao McDonald’s GuiaShopping (Algarve Shopping)! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição!",5.9,True
4c4723ce0f5aa59348e27c76,38.568855,-7.908842,Sculpture Garden,PT,Capela dos Ossos,"Adultos – 2 € / Estudantes // Reformados – 1,50 € / Fotografar – 1 €",8.9,False
4c4762bd89a6c9b6e30b9a88,41.404795,-8.520716,Bar,PT,Le Planteur Cafe Bar,"O Planteur é um café/snack bar que apresenta uma oferta diversificada, os seus produtos e serviços são tão abrangentes quanto as necessidades dos seus clientes ao longo do dia. Desde os snacks às variadas bebidas e cocktails.",5.8,False
4c48847e1ddec92894d3a032,38.714422,-9.12218,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco..,4.5,False
4c489f2c31e41b8d8fb85035,37.028998,-7.945991,Movie Theater,PT,Cinemas NOS Forum Algarve,Com o Cartão NOS na compra de um bilhete oferta de outro ou um menu pequeno de pipocas e bebida,8.4,True
4c49f19dc8b6b713c8cd04fb,38.767737,-9.096723,Ice Cream Shop,PT,Häagen-Dazs,"Para a Häagen-Dazs a nossa prioridade é a sua saúde e a saúde dos nossos colaboradores.
Devido à crescente ameaça do vírus Covid-19, somos forçados a fechar as nossas lojas por tempo indeterminado, mas abriremos assim que possível para que possa deliciar-se novamente com as nossas receitas irresi...",7.5,False
4c49f7666594be9a809aca25,41.116983,-8.622525,Movie Theater,PT,Cinemas NOS GaiaShopping,Com o Cartão NOS na compra de um bilhete oferta de outro ou um menu pequeno de pipocas e bebida,7.7,True
4c4afb93f7cc1b8d2999363f,41.168516,-8.686291,Aquarium,PT,Sea Life Porto,"Está localizado no Parque da Cidade do Porto, é um aquário com cerca de 3000 criaturas marinhas, pertencentes a mais de cem espécies diferentes.",6.6,False
4c4b808c42b4d13a0c19bf7e,38.961171,-9.415979,Bar,PT,Big Waves Bar,Big Waves Bar,7.9,False
4c4c74b246240f47e3b6d2f4,41.180262,-8.654969,Dessert Shop,PT,Häagen-Dazs,"Para a Häagen-Dazs a nossa prioridade é a sua saúde e a saúde dos nossos colaboradores.
Devido à crescente ameaça do vírus Covid-19, somos forçados a fechar as nossas lojas por tempo indeterminado, mas abriremos assim que possível para que possa deliciar-se novamente com as nossas receitas irresi...",7.6,False
4c4c910fc668e21e9bfab2fb,37.191311,-7.430776,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco,5.8,True
4c4d60fa92b6a593fdd2276e,37.090957,-8.241233,Grocery Store,PT,Continente Modelo,O supermercado mais próximo com produtos frescos aos melhores preços.,5.7,True
4c4d9b599efabe9afa29c768,37.130932,-8.004785,Grocery Store,PT,Continente,O supermercado mais próximo com produtos frescos aos melhores preços.,7.7,True
4c4dc098fb742d7f4019412d,37.132765,-8.545636,Fast Food Restaurant,PT,McDonald's,"Bem vindo ao McDonald’s Portimão! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição! Aqui também poderás fazer o teu pedido sem sair do carro e levá-lo contigo de imediato.",6.6,True
4c4e954a1b8e1b8d9bd46327,37.749249,-25.710496,Airport Terminal,PT,Aeroporto João Paulo II,"João Paulo II Airport, named after Pope John Paul II, is an airport located on the island of São Miguel, 2 km (1.2 mi) west of the city dock of Ponta Delgada on the Azores in Portugal.",6.4,False
4c4ed87892b6a593cdec9470,37.077725,-8.115843,Fast Food Restaurant,PT,McDonald's,"Bem vindo ao McDonald’s VilaMoura! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição! Aqui também poderás fazer o teu pedido sem sair do carro e levá-lo contigo de imediato.",6.4,True
4c4f35df92ce2d7f70b36f2f,37.130775,-7.637189,Grocery Store,PT,Continente,O supermercado mais próximo com produtos frescos aos melhores preços.,6.2,True
4c4f4f9e92b6a5939fdb5b71,38.785794,-9.120204,Hotel,PT,Holiday Inn Express,"Make the most of your stopover, business trip or weekend break at this inviting Lisbon hotel with breakfast and Wi-Fi included. Enjoy easy access to Lisbon Airport (less than 2kms away), close proximity to Lisbon city center and Lisbon International Fair (FIL)...",6.0,True
4c509144250dd13a653acc7b,41.209817,-8.68657,Movie Theater,PT,Cinemas NOS Mar Shopping,Com o Cartão NOS na compra de um bilhete oferta de outro ou um menu pequeno de pipocas e bebida,7.9,True
4c50af6bd797e21ed90acf7a,38.639467,-9.161085,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco..,6.4,True
4c5175a99d642d7ffb8b91dd,41.132494,-8.626663,Gym,PT,Holmes Place,"No clube Vila Nova de Gaia encontrará 4000m2 de instalações com a tecnologia mais avançada, uma ampla sala de fitness, duas piscinas repletas de luz natural, um Spa completo, 3 salas para aulas de grupo e muito mais.",8.3,True
4c51f56494790f47db72e4a1,38.705962,-9.144969,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco..,5.4,True
4c52e989b6dabe9ad835f013,41.446589,-8.298603,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco,6.6,True
4c52f563f31a9c743ad388ea,38.707517,-9.144575,Winery,PT,Taberna Tosca,"Vinhos e Petiscos tradicionais, sem demasiadas pretensões ou sofisticações, confeccionados como se fossem feitos pelas as nossas avós.

Portugueses Wines and traditional tapas, cooked like our grandmothers use to.",8.1,False
4c53fff7fd2ea593fc275d29,40.923922,-8.545904,General Entertainment,PT,Viagem Medieval em Terra de Santa Maria,"A Viagem Medieval (VM) é o maior evento de recriação histórica medieval do país. Realiza-se, anualmente, durante dez dias consecutivos, no centro histórico da cidade de Santa Maria da Feira.",9.1,False
4c54674030f92d7f2b4b6fba,38.764466,-9.174163,Electronics Store,PT,Worten - Telheiras,"O maior retalhista de eletrónica em Portugal tem os melhores Eletrodomésticos, TVs, Portáteis, Computadores, Telemóveis, Máq. Fotográficas, Consolas, Jogos e muito mais sempre aos melhores preços",5.1,True
4c547b80479fc928d1603693,41.159617,-8.63911,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco,5.6,True
4c548ebb479fc928b9085393,37.181826,-7.491066,Restaurant,PT,O Infante,Welcome to our Portuguese Restaurant where we serve meals for the whole family for any occasion.,8.2,False
4c54b2f91b46c9b63b5dfbce,38.520372,-8.901385,Caf��,PT,O Forneiro,"A tua refeição fora de horas!

2ª a 5ª: 20:00 - 02:00
6ª: 20:00 - 04:00
Sábado: 21:00 - 04:00",6.7,True
4c5597881b46c9b62ca480d0,39.602989,-8.398413,Fast Food Restaurant,PT,McDonald's,"Bem vindo ao McDonald’s Tomar! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição! Aqui também poderás fazer o teu pedido sem sair do carro e levá-lo contigo de imediato.",5.8,True
4c55d24e728920a1e8de1785,38.755125,-9.187057,Movie Theater,PT,Cinemas NOS Colombo,Com o Cartão NOS na compra de um bilhete oferta de outro ou um menu pequeno de pipocas e bebida,7.5,True
4c55e500f5f3d13a2eb487fc,38.711064,-9.213809,Burger Joint,PT,McDonald's,"Bem vindo ao McDonald’s Restelo! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição! Aqui também poderás fazer o teu pedido sem sair do carro e levá-lo contigo de imediato.",5.8,True
4c56a2f86418a5934b717d0e,37.110837,-8.660542,Hotel Pool,PT,Duna Beach,"Located at Meia Praia, a large area of soft, golden sand, Duna Beach is a typical relaxed and informal beach club. Approximately 2km from Tivoli Lagos, Duna Beach has a free shuttle service and is open all year round (excluding 1 Nov 2011 to 1 Mar 2012).",6.1,True
4c56bcec744a0f476147c7cb,38.639886,-9.10553,Bar,PT,Taberna do Sousa,"Sala de refeições bonita, decorada com cortinados amarelos em V, mesas atoalhados em xadrez e, no teto, candeeiros de ferro, todos construídos por Joaquim de Sousa, quarto na geração de proprietários.",5.6,False
4c56c9d1744a0f47f567c7cb,39.734293,-8.933266,Burger Joint,PT,McDonald's,"Bem vindo ao McDonald’s Marinha Grande! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição! Aqui também poderás fazer o teu pedido sem sair do carro e levá-lo contigo de imediato.",5.7,True
4c5705ce6201e21eb3e91b6e,32.647851,-16.906242,Mediterranean Restaurant,PT,Armazém do Sal,"De sabores tradicionais portugueses, aconchegados pelo requinte da alta cozinha, temos capacidade para 140 visitantes, graças a três diferentes confortáveis espaços, onde se escuta música ao vivo, saboreiam-se iguarias, vinhos e se experiência, com orgulho, a própria história!",8.4,True
4c58093a2308be9a23645a6c,38.892361,-9.043314,Pizza Place,PT,Il Pizzaiollo,As melhores pizzas deste lado de Lisboa!,7.8,True
4c580e4612f0d13a196908ad,38.72268,-9.160763,Burger Joint,PT,H3 Hambúrguer Gourmet,"Acreditamos que a comida deve ser gourmet, mas os preços não.",6.3,False
4c59814404f9be9a0067ef60,38.694956,-8.942227,Fast Food Restaurant,PT,McDonald's,"Bem vindo ao McDonald’s Montijo Forum! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição!",4.8,True
4c5b3f429b28d13a1bb05370,37.194072,-7.416534,Bar,PT,Taska da Vila,"Bar that serves food, beer and cocktails with free wifi.",7.2,False
4c5d4e7dd25320a1378ac57a,37.131479,-8.454092,Food & Drink Shop,PT,Pingo Doce,Sabe bem pagar tão pouco..,5.3,True
4c5d4f1b7735c9b66ba28e72,38.74337,-9.168911,Fast Food Restaurant,PT,McDonald's,"Bem vindo ao McDonald’s Quiosque ZOO! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição!",5.7,True
4c5d74bb85a1e21e755b5911,41.149322,-8.61221,Record Shop,PT,Louie Louie,Biggest and oldeste record shop in town. New and second hand vinyl and CD's.,7.2,False
4c5d8aa29b28d13a3ec95970,39.735355,-8.932682,Grocery Store,PT,Continente Modelo,O supermercado mais próximo com produtos frescos aos melhores preços.,5.4,True
4c5eb0026ebe2d7fbb38d62e,38.703898,-9.175161,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco,6.7,True
4c5ee380d25320a171dbc97a,38.644149,-8.978342,Grocery Store,PT,Continente Modelo,O supermercado mais próximo com produtos frescos aos melhores preços,5.7,True
4c60748ede6920a1fbfd9564,39.101891,-9.252914,Movie Theater,PT,Cinemas NOS Torres Vedras,Com o Cartão NOS na compra de um bilhete oferta de outro ou um menu pequeno de pipocas e bebida,7.5,True
4c615527cd522d7f4934d03f,41.694218,-8.833021,Fast Food Restaurant,PT,McDonald's,"Bem vindo ao McDonald’s Viana do Castelo! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição!",6.5,True
4c615b31b6f3be9a6e706173,38.800701,-9.326113,Burger Joint,PT,McDonald's,"Bem vindo ao McDonald’s Mercês! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição! Aqui também poderás fazer o teu pedido sem sair do carro e levá-lo contigo de imediato.",5.4,True
4c61b8be69a1c9b647f736a4,38.75321,-9.2683,Burger Joint,PT,McDonald's,"Bem vindo ao McDonald’s Massamá Sul! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição! Aqui também poderás fazer o teu pedido sem sair do carro e levá-lo contigo de imediato.",5.6,True
4c61dc0f8a72ef3b0ce0a408,37.118603,-8.578547,Seafood Restaurant,PT,Restaurante Caniço,"Coordinates: 37.118660, -8.578590",7.8,False
4c62eae8e13495219fb0baf0,38.982247,-9.417719,Gas Station / Garage,PT,BP,"A bp Portugal conta com uma rede de mais de 480 postos de abastecimento, de norte a sul do país e ilhas, para levar até si o melhor, todos os dias",5.9,True
4c62fa3be1621b8d36ca2453,38.704635,-9.323616,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco..,5.5,True
4c653e7d94160f4721ce2e17,38.727736,-9.218294,Fast Food Restaurant,PT,McDonald's,"Bem vindo ao McDonald’s Alfragide! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição!",5.7,True
4c655cb85e61d13ab1a7bb85,38.694119,-8.94098,Movie Theater,PT,Cinemas NOS Forum Montijo,Com o Cartão NOS na compra de um bilhete oferta de outro ou um menu pequeno de pipocas e bebida,6.5,True
4c65b02619f3c9b66ed79dff,41.324485,-8.149638,Grocery Store,PT,Continente Modelo,O supermercado mais próximo com produtos frescos aos melhores preços,5.6,True
4c667d799cb82d7fd4b190d2,37.030916,-7.930219,Grocery Store,PT,Continente Modelo,O supermercado mais próximo com produtos frescos aos melhores preços,6.4,True
4c66c9829cb82d7f8f8b91d2,41.443957,-8.165669,Grocery Store,PT,Continente Modelo,O supermercado mais próximo com produtos frescos aos melhores preços.,5.3,True
